UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DIM_SIZE,SUBST_TYPE,L_LEADING,GRID_DIM,NUM_FRAMES,DIAG_INV,COMPILE,SIM,FUNC,Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
substitution,22,float,224,0,0,2,1,0,1,1,1,73390.39,219017.6,1.94,115413.29,110764.0,2.13,32.0,3.0,3.0,6.0,160777.0,5684 2486 5594
substitution,22,float,192,0,0,6,3,1,1,1,1,37169.6,81663.2,13.63,42240.0,44981.0,14.16,111.0,21.0,21.0,44.0,311991.0,2416 5712 5732 2402 2416 2416 2416 2416 5668 2402 2416 2416 5712 2416 2402 5712 5712 2402 2416 2402 2416
substitution,1,float,32,0,0,1,1,1,1,1,1,1748.8,2653.12,18.76,1704.22,1068.0,37.45,6.0,1.0,1.0,2.0,6062.0,2950
substitution,22,float,96,0,0,1,1,0,1,1,1,57603.2,106513.6,1.66,57568.8,51226.0,1.96,9.0,1.0,1.0,2.0,39726.0,5568
substitution,22,cfloat,16,0,0,1,2,1,1,1,1,23108.8,45257.49,1.39,22982.51,23304.0,1.44,6.0,1.0,1.0,3.0,6515.0,6404
substitution,22,cfloat,256,0,0,8,1,0,default,default,default,,,,,,,,,,,,
substitution,22,cfloat,96,0,0,3,1,0,1,1,1,29960.0,87442.83,2.16,44421.33,48095.0,2.09,28.0,6.0,6.0,11.0,64044.0,2844 2860 6362 6432 2844 6416
substitution,2,cfloat,140,0,0,5,3,1,1,1,1,76523.2,196797.14,4.18,100244.8,124274.0,4.31,92.0,15.0,15.0,27.0,333870.0,2256 6016 6048 2288 2256 6016 2256 2288 2288 6016 2288 2256 2288 2288 5968
substitution,1,cfloat,80,0,0,5,3,1,default,default,default,,,,,,,,,,,,
substitution,22,float,48,0,0,3,1,1,1,1,1,5427.2,10618.02,8.94,5361.25,6098.0,8.26,28.0,6.0,6.0,11.0,16017.0,2368 2486 5614 5684 2368 5674
substitution,1,float,32,0,0,4,3,1,1,1,1,761.6,1332.16,133.39,719.65,736.0,163.04,43.0,10.0,10.0,18.0,24160.0,1776 2556 1776 1782 2556 1776 2538 1782 1782 2510
substitution,1,float,128,0,0,8,3,1,1,1,1,1889.6,3108.9,208.86,1839.2,1706.0,320.42,157.0,36.0,36.0,74.0,179104.0,3028 2032 2096 2096 3028 2032 2096 2096 2096 3028 2032 2096 2096 2096 2096 3028 2032 2096 2096 2096 2096 2096 3028 2964 2032 2096 2096 2096 2096 2096 2096 2968 2032 3028 2046 2094
substitution,1,cfloat,24,0,0,1,1,0,1,1,1,3516.8,3968.42,17.67,1357.02,1428.0,21.0,9.0,2.0,2.0,4.0,26049.0,1498 2918
substitution,1,cfloat,4,0,0,1,2,0,default,default,default,,,,,,,,,,,,
substitution,22,float,240,0,0,5,4,0,1,1,1,83944.0,210729.45,8.75,109672.8,110579.0,9.16,123.0,15.0,15.0,33.0,605480.0,2434 2434 5716 2420 2434 2434 2434 5672 2420 2434 5716 5732 2420 5716 2420
substitution,1,cfloat,4,0,0,1,2,0,default,default,default,,,,,,,,,,,,
substitution,1,float,16,0,0,2,1,1,1,1,1,305.6,533.01,60.9,262.89,235.0,85.1,16.0,3.0,3.0,6.0,5256.0,1506 2442 2454
substitution,22,cfloat,16,0,0,1,1,1,1,1,1,11604.8,22630.93,1.39,11460.91,11636.0,1.44,6.0,1.0,1.0,3.0,3955.0,6292
substitution,1,cfloat,16,0,0,2,2,0,default,default,default,,,,,,,,,,,,
substitution,22,float,288,0,0,6,2,1,default,default,default,,,,,,,,,,,,
substitution,22,float,32,0,0,1,1,0,1,1,1,12307.2,23667.2,2.61,12245.82,11808.0,2.84,6.0,1.0,1.0,3.0,6062.0,5554
substitution,1,cfloat,280,0,0,7,1,1,1,1,0,8649.6,52408.0,28.79,9736.0,12989.0,27.13,377.0,56.0,56.0,125.0,1894546.0,1498 1934 1498 1970 2922 1970 1970 1498 1970 1970 2922 1934 2846 1970 2922 1498 1970 1938 1498 1970 1954 1938 1970 1498 1954 1938 1934 1934 1498 2890 1498 1954 1498 1934 1498 1498 1498 1498 1498 1498 1498 2906 1498 1934 1498 1498 1498 1498 2840 1498 1498 1498 1498 1498 1498 1498
substitution,22,cfloat,48,0,0,2,2,1,1,1,1,40040.0,78126.29,2.4,39927.54,41325.0,2.51,18.0,3.0,3.0,6.0,36439.0,6544 2824 6478
substitution,22,cfloat,80,0,0,2,1,0,1,1,1,41820.8,104206.97,1.5,53328.24,55432.0,1.53,19.0,3.0,3.0,6.0,47127.0,6432 2844 6358
substitution,1,cfloat,48,0,0,3,2,1,default,default,default,,,,,,,,,,,,
substitution,22,float,96,0,0,1,1,1,1,1,1,57820.8,106940.37,1.66,57779.77,51452.0,1.95,9.0,1.0,1.0,2.0,39726.0,5536
substitution,2,float,64,0,0,2,1,0,1,1,1,16422.4,32010.77,3.9,16376.45,20097.0,4.08,16.0,3.0,3.0,6.0,18228.0,2000 7248 7312
substitution,2,cfloat,20,0,0,5,2,1,1,1,1,3628.8,10705.37,11.17,3577.6,5038.0,11.36,64.0,15.0,15.0,30.0,26830.0,1920 4496 4464 1952 1920 4496 1920 1952 1952 4496 1952 1920 1952 1952 4400
substitution,22,float,80,0,0,5,2,1,1,1,1,10816.0,21188.8,14.86,10761.14,12257.0,14.91,65.0,15.0,15.0,28.0,57640.0,5770 5828 2416 2416 5770 2416 2416 2416 5770 2416 2416 2416 2416 5694 2416
substitution,22,float,192,0,0,3,1,0,1,1,1,31494.4,84902.76,4.32,44420.94,45450.0,4.43,35.0,6.0,6.0,12.0,113937.0,2486 2502 5598 5668 2486 5670
substitution,2,float,160,0,0,5,2,0,1,1,1,34382.4,64006.61,9.77,32845.37,41907.0,10.08,68.0,15.0,15.0,29.0,156410.0,2032 7408 7376 2064 2032 7408 2032 2064 2064 7408 2064 2032 2064 2064 7312
substitution,1,float,96,0,0,3,2,0,1,1,1,3460.8,6611.2,46.78,4104.0,3121.0,76.89,28.0,6.0,6.0,11.0,63214.0,1900 1928 3102 1900 3146 3116
substitution,2,cfloat,220,0,0,5,3,1,1,1,0,160408.0,424565.82,3.04,216926.52,265280.0,3.11,138.0,15.0,15.0,33.0,761550.0,2256 2288 2288 6016 2256 2288 2288 2288 5952 2256 2288 6000 5968 2256 6000
substitution,2,float,48,0,0,3,2,1,1,1,1,8398.4,16288.21,11.54,8314.62,10542.0,11.66,28.0,6.0,6.0,11.0,23142.0,2096 2128 5360 2096 5472 5440
substitution,22,cfloat,8,0,0,1,2,0,1,1,1,9766.4,19155.52,1.66,9623.54,9918.0,1.69,6.0,1.0,1.0,3.0,2931.0,6484
substitution,2,cfloat,16,0,0,1,1,1,1,1,1,8550.4,16603.84,1.88,8467.2,10048.0,1.99,6.0,1.0,1.0,2.0,3924.0,5808
substitution,2,cfloat,280,0,0,5,1,0,1,1,1,57160.0,272530.05,2.01,138737.1,173358.0,2.08,114.0,15.0,15.0,28.0,423790.0,2208 7808 7760 2240 2208 7808 2208 2240 2240 7808 2240 2208 2240 2240 7728
substitution,1,cfloat,48,0,0,1,1,0,1,1,1,12025.6,19352.73,6.86,6988.0,4092.0,14.66,14.0,2.0,2.0,4.0,59169.0,2742 1434
substitution,22,float,144,0,0,3,3,1,1,1,1,63638.4,120736.53,6.79,63590.97,62352.0,7.27,45.0,6.0,6.0,12.0,186513.0,2420 2434 5674 5732 2420 5716
substitution,2,cfloat,32,0,0,1,2,1,1,1,1,40793.6,78263.03,1.57,40733.02,46791.0,1.7,7.0,1.0,1.0,2.0,19860.0,5936
substitution,22,cfloat,320,0,0,5,1,0,1,1,1,88176.0,720227.31,0.88,363332.06,383995.0,0.89,106.0,15.0,15.0,27.0,543465.0,6448 2844 2860 6448 6464 2844 2860 2860 6448 2844 2860 2860 2860 6394 2844
substitution,22,cfloat,192,0,0,6,2,0,1,1,1,59905.6,276112.8,2.74,140016.4,151161.0,2.68,110.0,21.0,21.0,41.0,407697.0,6486 6496 2824 2838 2838 2838 2822 6444 2824 2822 2822 6486 2824 2838 6486 6486 2824 2824 2838 2838 2838
substitution,1,float,16,0,0,2,1,0,1,1,1,307.2,537.06,60.46,264.86,237.0,84.38,16.0,3.0,3.0,6.0,5256.0,1506 2474 2480
substitution,1,cfloat,32,0,0,2,2,0,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,180,0,0,3,1,1,1,1,0,49676.8,195697.02,1.78,100690.95,121626.0,1.86,46.0,6.0,6.0,12.0,193647.0,2208 2240 5856 2208 5952 5920
substitution,22,float,192,0,0,3,1,0,1,1,1,31494.4,84902.76,4.32,44420.94,45450.0,4.43,35.0,6.0,6.0,12.0,113937.0,2486 2502 5598 5668 2486 5670
substitution,2,float,288,0,0,6,3,0,1,1,1,78275.2,150856.53,11.05,78152.91,96439.0,11.69,149.0,21.0,21.0,44.0,647004.0,2064 7440 7392 2032 2064 2064 2064 2064 7312 2032 2064 2064 7440 2064 2032 7440 7440 2032 2032 2064 2064
substitution,2,float,96,0,0,4,3,0,1,1,1,37168.0,70278.5,8.05,35851.77,44762.0,8.22,46.0,10.0,10.0,18.0,92072.0,2032 7392 2032 2064 7392 7328 2064 2032 2064 7280
substitution,1,cfloat,8,0,0,2,2,1,default,default,default,,,,,,,,,,,,
substitution,22,float,224,0,0,2,1,1,1,1,1,73606.39,219196.8,1.93,115498.7,110864.0,2.13,32.0,3.0,3.0,6.0,160777.0,5636 2486 5562
substitution,1,cfloat,48,0,0,4,4,1,default,default,default,,,,,,,,,,,,
substitution,1,cfloat,40,0,0,5,3,0,default,default,default,,,,,,,,,,,,
substitution,22,float,32,0,0,1,3,1,1,1,1,36953.6,70979.62,2.6,36883.2,35629.0,2.82,7.0,1.0,1.0,3.0,15278.0,5650
substitution,2,float,144,0,0,6,2,0,1,1,1,24953.6,47154.98,12.01,24040.22,31497.0,12.43,89.0,21.0,21.0,41.0,138396.0,2064 7392 7328 2032 2064 2064 2064 2064 7280 2032 2064 2064 7392 2064 2032 7392 7392 2032 2032 2064 2064
substitution,2,cfloat,24,0,0,6,4,1,1,1,1,7150.4,14173.01,13.52,7097.02,9596.0,13.74,89.0,21.0,21.0,44.0,46263.0,1952 4496 4464 1920 1952 1952 1952 1952 4400 1920 1952 1952 4496 1952 1920 4496 4496 1920 1920 1952 1952
substitution,22,cfloat,64,0,0,2,3,1,1,1,1,90500.8,175991.89,2.12,90397.6,91856.0,2.24,20.0,3.0,3.0,6.0,86551.0,6496 2824 6440
substitution,1,cfloat,24,0,0,1,1,0,1,1,1,3516.8,3968.42,17.67,1357.02,1428.0,21.0,9.0,2.0,2.0,4.0,26049.0,1498 2918
substitution,1,float,96,0,0,2,1,1,1,1,1,3387.2,4883.62,28.79,3334.62,1936.0,61.98,17.0,3.0,3.0,6.0,34696.0,1844 2968 2968
substitution,2,float,48,0,0,3,2,0,1,1,1,15424.0,30358.08,6.25,15350.51,19315.0,6.29,28.0,6.0,6.0,11.0,23142.0,2096 2128 7200 2096 7296 7632
substitution,1,float,48,0,0,2,1,0,1,1,1,1152.0,1811.52,43.36,1106.17,806.0,74.44,15.0,3.0,3.0,6.0,12424.0,1812 3188 3252
substitution,22,cfloat,96,0,0,6,1,1,1,1,1,11624.0,25872.0,7.17,11553.94,17344.0,6.05,89.0,21.0,21.0,41.0,81873.0,6402 6384 2828 2844 2844 2844 2844 6326 2828 2844 2844 6402 2828 2844 6402 6402 2828 2828 2844 2844 2844
substitution,1,float,32,0,0,2,2,1,1,1,1,1272.0,2095.25,52.16,1226.85,999.0,80.08,15.0,3.0,3.0,6.0,11784.0,2016 2968 2964
substitution,1,cfloat,192,0,0,3,1,0,1,1,1,20630.4,79603.6,8.1,23690.61,21606.0,11.43,91.0,12.0,12.0,24.0,618784.0,1450 2806 1854 1890 2862 1854 2840 1450 1450 1450 1450 1450
substitution,2,cfloat,16,0,0,2,4,0,1,1,1,22137.6,43799.57,2.89,22071.77,27341.0,2.95,15.0,3.0,3.0,6.0,12889.0,2288 7680 7776
substitution,1,float,48,0,0,6,1,1,1,1,1,308.8,536.32,182.63,263.01,305.0,257.51,90.0,21.0,21.0,48.0,35944.0,1506 1588 1588 1588 2490 2454 1506 1588 1588 1588 1588 2442 1506 1588 1588 2490 1506 1588 2490 1506 2490
substitution,2,cfloat,96,0,0,2,2,1,1,1,1,83064.0,181805.14,2.03,94551.5,110558.0,2.18,26.0,3.0,3.0,6.0,122361.0,2256 5952 5968
substitution,22,float,32,0,0,1,4,1,1,1,1,49259.2,94566.61,2.6,49160.57,47505.0,2.82,7.0,1.0,1.0,3.0,19886.0,5650
substitution,22,cfloat,96,0,0,2,2,0,1,1,1,142017.6,338299.54,1.11,172775.75,175885.0,1.17,26.0,3.0,3.0,7.0,122455.0,6496 2824 6444
substitution,1,cfloat,128,0,0,8,2,0,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,8,0,0,2,2,0,1,1,1,5451.2,15973.94,3.0,5336.98,6739.0,3.03,15.0,3.0,3.0,6.0,5497.0,1920 6304 6352
substitution,22,cfloat,96,0,0,6,1,0,1,1,1,11518.4,26074.4,7.17,-1.0,17289.0,6.07,89.0,21.0,21.0,41.0,81873.0,6448 6448 2828 2844 2844 2844 2844 6390 2828 2844 2844 6448 2828 2844 6448 6448 2828 2828 2844 2844 2844
substitution,22,float,320,0,0,4,1,1,1,1,0,44107.2,221908.0,2.8,113929.6,116728.0,2.94,72.0,10.0,10.0,20.0,284614.0,2486 5638 2486 2502 5638 5636 2486 2502 2502 5582
substitution,2,float,128,0,0,4,4,1,1,1,1,40465.6,76712.21,12.81,39972.11,48074.0,13.64,54.0,10.0,10.0,17.0,193704.0,2032 5616 2032 2064 5616 5568 2064 2032 2064 5520
substitution,1,float,280,0,0,5,2,0,1,1,1,9572.79,16547.42,52.1,10732.43,7766.0,91.88,109.0,15.0,15.0,33.0,418398.0,1900 1928 1928 3066 1900 1928 1928 1928 3022 1900 1928 3066 3036 1900 3066
substitution,1,cfloat,72,0,0,3,3,1,default,default,default,,,,,,,,,,,,
substitution,1,float,168,0,0,7,1,0,1,1,1,1161.59,1821.65,151.82,1105.37,1048.0,250.0,120.0,28.0,28.0,52.0,113214.0,1812 1874 3236 1812 1874 1858 3236 1812 1874 1858 1858 3236 3236 1812 1874 1858 1858 1858 1858 3188 1812 3204 1874 1812 1858 1858 1858 3236
substitution,2,cfloat,280,0,0,7,3,1,1,1,0,218507.2,564764.11,2.93,286186.09,353731.0,3.05,216.0,28.0,28.0,64.0,1185457.0,2288 2256 2288 2288 2288 6016 6000 2256 2256 5968 2288 2288 2288 6016 2288 2256 2288 6000 2288 2256 6000 2288 2288 2256 2288 2288 2288 5952
substitution,1,cfloat,72,0,0,6,3,1,default,default,default,,,,,,,,,,,,
substitution,1,float,32,0,0,2,4,1,1,1,1,2448.0,4010.34,53.45,2395.2,1933.0,82.77,16.0,3.0,3.0,6.0,19208.0,2032 2968 2964
substitution,22,float,448,0,0,7,2,0,default,default,default,,,,,,,,,,,,
substitution,1,float,16,0,0,2,2,0,1,1,1,542.4,949.44,64.13,498.4,473.0,84.56,16.0,3.0,3.0,6.0,6344.0,1722 2514 2564
substitution,2,cfloat,52,0,0,1,1,1,1,1,1,40208.0,76048.21,1.29,40147.77,44750.0,1.45,8.0,1.0,1.0,2.0,24820.0,5808
substitution,1,float,160,0,0,4,3,0,1,1,1,7323.2,13111.88,56.83,8444.3,5958.0,101.86,61.0,10.0,10.0,24.0,219872.0,1900 1928 1928 3022 3036 1900 1928 3066 1900 3066
substitution,2,cfloat,96,0,0,4,3,0,1,1,1,57955.2,113452.16,4.95,58046.4,72333.0,5.08,55.0,10.0,10.0,19.0,170230.0,2256 7856 2256 2288 7856 7808 2288 2256 2288 7776
substitution,2,float,48,0,0,3,1,1,1,1,1,4267.2,8277.44,11.41,4202.51,5596.0,11.24,28.0,6.0,6.0,12.0,15846.0,2048 2096 5248 2048 5360 5328
substitution,22,cfloat,24,0,0,3,4,0,1,1,1,19374.4,38227.51,4.98,19260.22,20564.0,4.9,28.0,6.0,6.0,10.0,25644.0,2776 2788 6442 6548 2776 6518
substitution,22,cfloat,448,0,0,8,2,0,default,default,default,,,,,,,,,,,,
substitution,2,float,288,0,0,6,1,1,1,1,0,15584.0,45951.6,-1.0,-1.0,32012.0,12.97,112.0,21.0,21.0,43.0,239196.0,2048 5504 5472 2000 2048 2048 2048 2048 5424 2000 2048 2048 5504 2048 2000 5504 5504 2000 2000 2048 2048
substitution,1,float,192,0,0,3,1,0,1,1,1,5537.6,10393.94,28.21,6803.81,4616.0,51.99,32.0,6.0,6.0,12.0,113902.0,1844 1858 3024 1844 3086 3048
substitution,1,float,16,0,0,1,3,1,1,1,1,1812.8,2981.65,27.12,1768.34,1397.0,42.94,6.0,1.0,1.0,2.0,5230.0,2952
substitution,1,float,144,0,0,3,2,1,1,1,1,6648.0,11971.77,36.93,7797.9,5295.0,67.98,39.0,6.0,6.0,13.0,126574.0,1900 1928 2988 1900 3040 2998
substitution,2,cfloat,20,0,0,5,2,0,1,1,1,5369.6,15948.45,7.5,5327.13,7194.0,7.59,64.0,15.0,15.0,30.0,26830.0,1920 6384 6352 1952 1920 6384 1920 1952 1952 6384 1952 1920 1952 1952 6304
substitution,1,float,160,0,0,4,2,1,1,1,1,5531.2,11410.85,45.88,6973.6,5609.0,71.31,57.0,10.0,10.0,20.0,153312.0,1900 3120 1900 1928 3120 1900 3078 1928 1928 3084
substitution,1,float,32,0,0,1,2,1,1,1,1,3416.0,5165.22,18.98,3370.74,2124.0,37.66,6.0,1.0,1.0,2.0,10670.0,3020
substitution,22,cfloat,40,0,0,5,1,1,1,1,1,4934.39,9713.6,8.24,4847.31,6374.0,7.7,66.0,15.0,15.0,28.0,32105.0,6406 6388 2742 2844 6406 2742 2844 2844 6406 2844 2742 2844 2844 6326 2742
substitution,22,float,128,0,0,4,3,0,1,1,1,36961.6,78976.36,9.37,40980.8,42142.0,9.74,56.0,10.0,10.0,19.0,149446.0,2402 5712 2402 2416 5712 5732 2402 2416 2416 5666
substitution,1,cfloat,16,0,0,1,1,0,1,1,1,1852.8,2266.09,22.45,701.02,827.0,24.18,7.0,2.0,2.0,4.0,12833.0,1490 2838
substitution,2,float,128,0,0,4,1,0,1,1,1,16444.8,32079.78,7.79,16408.8,21532.0,7.88,43.0,10.0,10.0,19.0,60072.0,2000 7360 2000 2032 7360 7312 2032 2000 2048 7248
substitution,1,float,32,0,0,4,1,1,1,1,1,308.8,536.53,121.75,263.01,267.0,149.81,44.0,10.0,10.0,19.0,17248.0,1506 2490 1506 1588 2490 1506 2454 1588 1588 2442
substitution,2,cfloat,48,0,0,6,3,0,1,1,1,16587.2,32901.33,8.69,16562.17,21971.0,8.85,92.0,21.0,21.0,42.0,71895.0,2320 7760 7776 2288 2320 2320 2320 2320 7680 2288 2320 2320 7760 2304 2272 7760 7760 2288 2288 2320 2320
substitution,22,float,160,0,0,2,1,1,1,1,1,44059.2,100760.0,2.99,53356.55,51683.0,3.42,23.0,3.0,3.0,6.0,85897.0,5636 2486 5562
substitution,22,float,96,0,0,3,2,0,1,1,1,25236.8,47217.49,7.83,24510.85,25467.0,7.91,28.0,6.0,6.0,11.0,63249.0,2402 2416 5666 5732 2402 5712
substitution,1,float,80,0,0,2,4,1,1,1,1,9718.4,14299.41,33.03,9677.71,5805.0,68.9,23.0,3.0,3.0,6.0,86856.0,1900 3004 2998
substitution,22,cfloat,160,0,0,2,1,0,1,1,1,127622.4,490021.37,0.63,250071.13,254349.0,0.68,32.0,3.0,3.0,7.0,165591.0,6464 2844 6394
substitution,22,cfloat,280,0,0,7,1,1,1,1,0,42062.4,300009.02,1.85,151229.16,165898.0,1.88,151.0,28.0,28.0,55.0,432362.0,2860 6384 2844 2860 2860 2860 6384 2844 6400 2860 2860 2860 2860 6384 2844 2844 2844 2844 2844 2844 6346 2844 6384 2860 2844 6384 2860 2844
substitution,1,float,192,0,0,3,1,0,1,1,1,5537.6,10393.94,28.21,6803.81,4616.0,51.99,32.0,6.0,6.0,12.0,113902.0,1844 1858 3024 1844 3086 3048
substitution,2,cfloat,168,0,0,7,3,1,1,1,0,54136.0,143179.08,-1.0,-1.0,92829.0,7.24,146.0,28.0,28.0,62.0,471793.0,2256 2288 2256 6048 2288 2288 2288 6048 6048 2256 2288 2256 2288 2288 2288 6048 2288 2256 2288 2288 2288 2288 5968 2288 2288 2256 6048 6016
substitution,22,float,32,0,0,1,1,1,1,1,1,12396.8,23831.68,2.59,12326.28,11895.0,2.82,6.0,1.0,1.0,3.0,6062.0,5522
substitution,22,float,256,0,0,4,4,0,1,1,1,158336.0,352853.94,5.56,184160.86,181697.0,6.01,113.0,10.0,10.0,22.0,698310.0,2420 2434 2434 5672 5716 2420 2434 5702 2420 5702
substitution,22,cfloat,240,0,0,5,1,0,1,1,1,55633.6,296431.01,1.59,150002.93,163519.0,1.59,96.0,15.0,15.0,29.0,320425.0,6432 6448 2844 2844 6420 2844 2860 2860 6432 2844 2860 2860 2860 6378 2844
substitution,22,float,128,0,0,2,4,0,1,1,1,125704.0,236095.46,4.07,125718.51,118064.0,4.58,35.0,3.0,3.0,6.0,210313.0,5716 2420 5674
substitution,1,cfloat,48,0,0,4,4,1,default,default,default,,,,,,,,,,,,
substitution,2,float,8,0,0,1,3,1,1,1,1,5816.0,11457.7,4.16,5767.88,6990.0,4.29,6.0,1.0,1.0,2.0,2482.0,4176
substitution,22,float,480,0,0,6,2,0,default,default,default,,,,,,,,,,,,
substitution,22,cfloat,216,0,0,3,1,0,1,1,1,106940.8,569011.77,0.74,288600.98,299601.0,0.75,55.0,6.0,6.0,13.0,270828.0,2844 2860 6378 6448 2844 6432
substitution,2,float,256,0,0,2,1,0,1,1,1,90499.2,167512.85,2.83,90271.65,100480.0,3.21,35.0,3.0,3.0,6.0,207668.0,2016 7312 7344
substitution,2,float,440,0,0,5,2,0,default,default,default,,,,,,,,,,,,
substitution,1,float,336,0,0,7,2,0,1,1,1,7793.6,15012.8,72.1,9319.26,7582.0,112.99,160.0,28.0,28.0,61.0,587646.0,1900 1928 1928 1928 1928 1928 3022 3066 1912 1928 1928 1900 1928 3066 1900 3036 1900 1928 1928 1928 3066 1900 3066 1928 1928 1928 1900 3066
substitution,1,float,32,0,0,2,2,1,1,1,1,1272.0,2095.25,52.16,1226.85,999.0,80.08,15.0,3.0,3.0,6.0,11784.0,2016 2968 2964
substitution,22,cfloat,48,0,0,3,1,1,1,1,1,11628.8,22724.16,4.16,11516.57,13221.0,3.81,30.0,6.0,6.0,11.0,23724.0,2828 2844 6324 6384 2828 6402
substitution,1,float,96,0,0,6,2,1,1,1,1,1275.2,2095.25,156.71,1225.25,1128.0,242.91,92.0,21.0,21.0,45.0,80104.0,2016 2080 2080 2080 3028 2964 2016 2080 2080 2080 2080 2968 2016 2080 2080 3028 2030 2078 3028 2016 3028
substitution,2,cfloat,40,0,0,1,4,0,1,1,1,145481.6,280693.76,1.1,145427.31,168959.0,1.18,11.0,1.0,1.0,2.0,56500.0,7728
substitution,2,float,24,0,0,1,2,0,1,1,1,23932.8,46741.22,2.01,23804.34,28566.0,2.1,6.0,1.0,1.0,2.0,6770.0,7264
substitution,2,cfloat,72,0,0,1,1,0,1,1,1,81164.8,154072.1,0.88,81139.08,91038.0,0.98,10.0,1.0,1.0,2.0,44788.0,7696
substitution,22,float,64,0,0,2,2,1,1,1,1,24824.0,47762.98,5.16,24783.77,24736.0,5.61,15.0,3.0,3.0,7.0,31881.0,5732 2402 5670
substitution,1,cfloat,72,0,0,6,1,1,1,1,1,1206.4,2024.53,148.37,445.02,711.0,149.0,167.0,42.0,42.0,65.0,170167.0,1462 2946 1462 2330 1462 2330 1462 1462 2330 1462 2346 2330 2898 2330 2330 1462 2330 2314 2330 2330 2866 2346 1462 2946 2330 1462 2346 1462 1462 1462 1462 1462 1462 2946 1462 2346 1462 2884 1462 1462 1462 1462
substitution,22,cfloat,80,0,0,2,2,1,1,1,1,97846.4,217502.51,1.43,111257.72,113604.0,1.51,23.0,3.0,3.0,6.0,88727.0,6496 2824 6446
substitution,2,cfloat,48,0,0,4,2,1,1,1,1,12308.8,24148.37,7.82,12265.6,16132.0,7.85,44.0,10.0,10.0,19.0,42998.0,2256 5904 2256 2272 5904 5936 2272 2256 2288 5808
substitution,1,cfloat,60,0,0,3,3,1,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,12,0,0,1,4,1,1,1,1,24457.6,47934.18,1.96,24396.57,29305.0,2.04,6.0,1.0,1.0,2.0,7508.0,5824
substitution,2,float,64,0,0,4,3,0,1,1,1,23580.8,45695.46,8.31,23132.57,29071.0,8.42,45.0,10.0,10.0,19.0,50344.0,2096 7296 2096 2128 7296 7632 2128 2096 2128 7200
substitution,2,cfloat,192,0,0,4,2,0,1,1,1,139860.79,367883.65,2.04,187604.67,229075.0,2.12,80.0,10.0,10.0,22.0,405814.0,2288 2256 2288 7792 7808 2256 2288 7808 2256 7808
substitution,22,cfloat,32,0,0,1,2,1,1,1,1,60392.0,117387.84,1.06,60274.51,59897.0,1.12,7.0,1.0,1.0,3.0,19891.0,6420
substitution,1,float,288,0,0,6,3,0,1,1,1,10195.2,21214.51,-1.0,-1.0,10192.0,109.91,146.0,21.0,21.0,48.0,643816.0,1900 1928 1928 1928 3066 3036 1900 1928 1928 1928 1928 3022 1900 1928 1928 3066 1900 1928 3066 1900 3066
substitution,1,float,128,0,0,2,1,0,1,1,1,5531.2,8988.79,20.96,6105.6,3625.0,44.13,19.0,3.0,3.0,6.0,57224.0,1844 3024 3048
substitution,2,cfloat,32,0,0,2,3,0,1,1,1,35958.4,70449.7,2.68,35810.97,44083.0,2.75,16.0,3.0,3.0,6.0,26745.0,2256 7776 8176
substitution,2,float,16,0,0,1,3,1,1,1,1,12430.4,24178.77,3.88,12356.68,14652.0,4.09,6.0,1.0,1.0,2.0,5202.0,5328
substitution,2,float,168,0,0,7,1,0,1,1,1,12011.2,23497.7,14.07,11944.8,17409.0,15.16,113.0,28.0,28.0,61.0,112910.0,2000 2016 2000 7344 2032 2048 2048 7344 7344 2000 2016 2000 2048 2048 2048 7328 2032 2000 2048 2048 2048 2048 7232 2048 2032 2000 7344 7296
substitution,2,float,192,0,0,4,3,0,1,1,1,78265.6,150960.32,7.36,78197.14,94611.0,7.75,75.0,10.0,10.0,18.0,309416.0,2032 7440 2032 2064 7440 7392 2064 2032 2064 7312
substitution,22,cfloat,64,0,0,4,3,0,1,1,1,34475.19,77843.07,4.86,39421.2,42386.0,4.84,44.0,10.0,10.0,20.0,87410.0,2806 6554 2806 2820 6554 6528 2806 2820 2820 6494
substitution,2,float,768,0,0,8,1,1,1,1,0,40353.6,231891.77,6.42,119436.67,150065.0,6.57,269.0,36.0,36.0,86.0,1432144.0,2048 2032 2048 2048 2000 2048 2048 2048 2048 5504 2048 5504 2048 2048 2032 2048 2032 5504 2048 2048 2048 5504 2048 2032 5488 5488 2032 2048 2048 2032 5456 2048 2048 5456 2064 2048
substitution,2,float,40,0,0,5,4,0,1,1,1,14988.8,29350.18,10.85,14750.85,18821.0,11.0,64.0,15.0,15.0,30.0,40890.0,1776 6272 6240 1808 1776 6272 1776 1808 1808 6272 1808 1776 1808 1808 6176
substitution,1,float,288,0,0,4,1,1,1,1,0,6766.4,18389.59,25.62,11236.8,9132.0,39.87,58.0,10.0,10.0,24.0,233184.0,1844 1858 1858 2896 2904 1844 1858 2940 1844 2940
